        Tracepoints 
                      Tracepoint Locations 
Spike tip         x =     18.000   y =      2.000 

                        Joint a               Joint b             Spike tip       
Input (deg)          ax        ay          bx         by        X          Y     
90.840,             4.402,      6.492,      1.750,      8.337,     11.003,     11.477
91.194,             4.369,      6.492,      1.716,      8.336,     10.969,     11.478
91.547,             4.336,      6.491,      1.683,      8.335,     10.935,     11.479
91.901,             4.304,      6.490,      1.650,      8.333,     10.902,     11.480
92.255,             4.271,      6.489,      1.617,      8.331,     10.868,     11.480
92.608,             4.238,      6.487,      1.584,      8.330,     10.834,     11.479
92.962,             4.206,      6.486,      1.551,      8.328,     10.801,     11.479
93.316,             4.173,      6.484,      1.518,      8.326,     10.768,     11.478
93.669,             4.140,      6.482,      1.486,      8.323,     10.735,     11.476
94.023,             4.108,      6.480,      1.453,      8.321,     10.702,     11.474
94.377,             4.075,      6.477,      1.420,      8.319,     10.669,     11.472
94.730,             4.042,      6.475,      1.387,      8.316,     10.637,     11.470
95.084,             4.010,      6.472,      1.355,      8.313,     10.604,     11.467
95.438,             3.977,      6.469,      1.322,      8.310,     10.572,     11.463
95.791,             3.945,      6.466,      1.290,      8.307,     10.540,     11.459
96.145,             3.912,      6.462,      1.258,      8.304,     10.508,     11.455
96.499,             3.880,      6.459,      1.226,      8.301,     10.476,     11.451
96.852,             3.847,      6.455,      1.193,      8.298,     10.444,     11.445
97.206,             3.815,      6.451,      1.161,      8.294,     10.413,     11.440
97.560,             3.782,      6.447,      1.129,      8.291,     10.382,     11.434
97.914,             3.750,      6.442,      1.097,      8.287,     10.351,     11.428
98.267,             3.717,      6.438,      1.066,      8.283,     10.320,     11.421
98.621,             3.685,      6.433,      1.034,      8.280,     10.289,     11.414
98.975,             3.653,      6.428,      1.002,      8.276,     10.259,     11.407
99.328,             3.620,      6.423,      0.971,      8.271,     10.229,     11.399
99.682,             3.588,      6.417,      0.939,      8.267,     10.198,     11.391
100.036,             3.556,      6.412,      0.908,      8.263,     10.169,     11.382
100.389,             3.524,      6.406,      0.877,      8.258,     10.139,     11.373
100.743,             3.491,      6.400,      0.845,      8.254,     10.109,     11.363
101.097,             3.459,      6.394,      0.814,      8.249,     10.080,     11.353
101.450,             3.427,      6.387,      0.783,      8.244,     10.051,     11.342
101.804,             3.395,      6.381,      0.753,      8.240,     10.022,     11.332
102.158,             3.363,      6.374,      0.722,      8.235,      9.994,     11.320
102.511,             3.331,      6.367,      0.691,      8.230,      9.965,     11.308
102.865,             3.299,      6.360,      0.661,      8.224,      9.937,     11.296
103.219,             3.267,      6.352,      0.630,      8.219,      9.909,     11.283
103.572,             3.236,      6.345,      0.600,      8.214,      9.882,     11.270
103.926,             3.204,      6.337,      0.570,      8.208,      9.854,     11.257
104.280,             3.172,      6.329,      0.540,      8.203,      9.827,     11.242
104.633,             3.140,      6.321,      0.510,      8.197,      9.800,     11.228
104.987,             3.109,      6.313,      0.480,      8.191,      9.773,     11.213
105.341,             3.077,      6.304,      0.451,      8.186,      9.747,     11.197
105.694,             3.046,      6.295,      0.421,      8.180,      9.721,     11.181
106.048,             3.014,      6.286,      0.392,      8.174,      9.695,     11.165
106.402,             2.983,      6.277,      0.363,      8.168,      9.669,     11.148
106.755,             2.951,      6.268,      0.334,      8.161,      9.644,     11.130
107.109,             2.920,      6.258,      0.305,      8.155,      9.619,     11.112
107.463,             2.889,      6.249,      0.276,      8.149,      9.594,     11.094
